# Epochs: 150, Lr:0.001, Model: With BatchNorm2d(64) and 128
epoch,loss
1,4.011891792107736
2,2.916745324259638
3,2.5747725611908487
4,2.342073621393428
5,2.155569232723207
6,1.9970261009964025
7,1.8586414057879173
8,1.7391894773776206
9,1.6327422398413758
10,1.5367767245843056
11,1.4530468099507718
12,1.3781490858309569
13,1.310119542864605
14,1.2498543978528738
15,1.1943587768380888
16,1.146270272692575
17,1.1001491732409234
18,1.059743654604743
19,1.0213985407596136
20,0.9880205544917716
21,0.9561132251712777
22,0.9284532569135809
23,0.9018069094704082
24,0.8773109066978231
25,0.8541350848014568
26,0.8344097984266954
27,0.8140541820011951
28,0.7978349883577768
29,0.780176364360302
30,0.7648147762747941
31,0.7501363487249767
32,0.7365732229692487
33,0.7232724806972333
34,0.71128287520143
35,0.7021577841586599
36,0.6908661330212491
37,0.6804397397258661
38,0.6715428828878389
39,0.6618223945571797
40,0.6528731207810458
41,0.6446296508379936
42,0.6367230489259933
43,0.6312639251269303
44,0.6233019573587165
45,0.6176684697637679
46,0.6103329285805047
47,0.6062327948546907
48,0.5995837812164911
49,0.5954790964498953
50,0.5904790341973242
51,0.5857586982096088
52,0.5798101262002228
53,0.5752616211184102
54,0.5706197928133985
55,0.5678591843951006
56,0.563431963840473
57,0.558721119432713
58,0.5565045753716883
59,0.552702283059174
60,0.5487518410629805
61,0.546778800820094
62,0.5423299078011509
63,0.5405011950603769
64,0.5357754012669401
65,0.5344726349867612
66,0.532317121228459
67,0.5299282148525376
68,0.5274370326561167
69,0.5237943948792181
70,0.5243428064729551
71,0.5197386724058478
72,0.5176770065238036
73,0.5149020848635177
74,0.5136844871087006
75,0.5124695289225576
76,0.5089718197843531
77,0.5076029739805797
78,0.5064293983187073
79,0.504637370893586
80,0.5032832884003721
81,0.5009125314628753
82,0.49902161855177257
83,0.49947651948319255
84,0.4968584467712198
85,0.4958600841005697
86,0.4928985682100523
87,0.494414498793051
88,0.49077970189713077
89,0.49167057034590667
90,0.4874472232889408
91,0.4892982168462721
92,0.48703131756897095
93,0.48722489525166324
94,0.4850589311073662
95,0.48428728321477676
96,0.48349034717434214
97,0.48130669201055226
98,0.48200244415278004
99,0.47915178214043813
100,0.47897043206995316
101,0.4779928406760768
102,0.4769447249587084
103,0.4769203051140138
104,0.4747264463910557
105,0.47378003940030067
106,0.473566718720152
107,0.47287528597882333
108,0.4730702009589602
109,0.47189920467212926
110,0.47073747136051175
111,0.47029655896778594
112,0.47185787611665647
113,0.46898092538345415
114,0.46799233560711356
115,0.46727098157043334
116,0.46729391580858526
117,0.46825193311518076
118,0.46686394767019557
119,0.46588583588751903
120,0.46511287130193446
121,0.46578698417587305
122,0.46691546503738546
123,0.4641959670029916
124,0.46416215281637085
125,0.4635136367475936
126,0.46165142991106783
127,0.46336558728369326
128,0.46212777084582235
129,0.4602148648872134
130,0.4592274556361758
131,0.46085607663624256
132,0.460288593109576
133,0.46037214475806737
134,0.4590029200309833
135,0.46028968737966974
136,0.45835972086079585
137,0.45731534608292385
138,0.4598153022029326
139,0.45764986735025287
140,0.45603875809068045
141,0.4559289836604001
142,0.4546724277058629
143,0.45760224655044646
144,0.4567840180146287
145,0.45723847768840553
146,0.45671345311450035
147,0.45513786196241085
148,0.4555200399628473
149,0.45366161641475616
150,0.45644953154252826
