# Epochs: 150, Lr:0.0001, Model: Without BatchNorm2d(64) and 128
epoch,loss
1,4.464089936941037
2,3.2563618012320594
3,2.8916593802553447
4,2.6792482582523047
5,2.524054585884732
6,2.400661063848905
7,2.2949591997279977
8,2.20177962580912
9,2.1165420908081574
10,2.0393783827213587
11,1.9684455491230932
12,1.9013928218584593
13,1.8397007185094378
14,1.7810248203961714
15,1.7261837298058813
16,1.6734412328738508
17,1.624637426663337
18,1.578641308674025
19,1.5335692470093663
20,1.4915349442665506
21,1.4519442534783025
22,1.412523831646394
23,1.3765146030041304
24,1.3408713371287717
25,1.307214739959848
26,1.2758212028481692
27,1.2446989537391437
28,1.2141969944005135
29,1.1861256613328175
30,1.1582548926028944
31,1.1311410554863348
32,1.1061856007381758
33,1.0811780865280356
34,1.0573992123563896
35,1.0343477463163815
36,1.0116105836095282
37,0.9897316843417379
38,0.9695020740618666
39,0.9484276746367315
40,0.928725157431854
41,0.909544841510512
42,0.8906723499037322
43,0.8734832407617638
44,0.8554117356821757
45,0.83789706383705
46,0.8226664128652964
47,0.8069424890007038
48,0.7915687439910533
49,0.7763744201776694
50,0.7629031326320814
51,0.7493394761277223
52,0.7355035712876866
53,0.7229551181490537
54,0.7105477401247533
55,0.6986254649486191
56,0.6867404993048277
57,0.6763551332157123
58,0.6644104862160081
59,0.6539717221692595
60,0.6443794405396513
61,0.6340442758466338
62,0.6257393336387352
63,0.6169347564986346
64,0.6069336126346956
65,0.5994227052885923
66,0.5908274277791795
67,0.5835359440253063
68,0.5751667660711272
69,0.5673520104554819
70,0.5606844410544167
71,0.5544910491335632
72,0.5472480822690357
73,0.5409368817082104
74,0.5349975456823327
75,0.5284776182868699
76,0.5230901978548597
77,0.5166642317798349
78,0.5124683979815232
79,0.5066085463759136
80,0.5013299046836396
81,0.49647533000999244
82,0.4908635896273919
83,0.48715822596378056
84,0.4831461956716235
85,0.47827114476970195
86,0.473879573946671
87,0.4702343592715136
88,0.46551360358180816
89,0.46265238713443013
90,0.45803563777314343
91,0.4546528545768811
92,0.45179601923162926
93,0.44807210421019517
94,0.44431702941858436
95,0.4409918578247045
96,0.4381737062468548
97,0.4349288760586149
98,0.4324254851858253
99,0.4300832541604257
100,0.42658318361811054
101,0.42329996922223057
102,0.4214451104894864
103,0.4189392461301587
104,0.4164268625695718
105,0.413868810162381
106,0.4122952043300904
107,0.40935721730031766
108,0.4075813854535151
109,0.40507477895633714
110,0.4031106469956172
111,0.401082731473722
112,0.3982780799162894
113,0.39677412620932256
114,0.3949222642951685
115,0.394027154585544
116,0.3916922964342824
117,0.3891260615827685
118,0.3883320448593181
119,0.38634702188143444
120,0.384506464483912
121,0.38317498076388745
122,0.38194013570630014
123,0.37936654222819066
124,0.3785641007712679
125,0.37660880427912385
126,0.37557922138501554
127,0.3745436654311999
128,0.3726501980275332
129,0.3702453201546891
130,0.36942512869718
131,0.3683191992377879
132,0.36781548861656704
133,0.36645797354583604
134,0.3649713929913707
135,0.36277756154674334
136,0.3619739286179473
137,0.3614354817387951
138,0.3600597691377912
139,0.3597012963788069
140,0.35849055648833555
141,0.35615608703094687
142,0.35504386150948
143,0.35484086654244607
144,0.3528736284300668
145,0.3528841143860225
146,0.35133431853268887
147,0.35006535946401146
148,0.34940699786127644
149,0.3489888350711767
150,0.34850969356563044
